Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,momentum,daily_return,volatility
2025-03-17 00:00:00-04:00,4.420000076293945,4.519999980926514,4.380000114440918,4.460000038146973,8930200,0.0,0.0,,,
2025-03-18 00:00:00-04:00,4.420000076293945,4.440000057220459,4.360000133514404,4.369999885559082,6318000,0.0,0.0,,-0.02017940623724379,
2025-03-19 00:00:00-04:00,4.400000095367432,4.550000190734863,4.400000095367432,4.489999771118164,6918600,0.0,0.0,,0.02745992876467307,
2025-03-20 00:00:00-04:00,4.429999828338623,4.53000020980835,4.400000095367432,4.449999809265137,5449600,0.0,0.0,,-0.008908677926962594,
2025-03-21 00:00:00-04:00,4.389999866485596,4.559999942779541,4.380000114440918,4.539999961853027,8269300,0.0,0.0,,0.020224754257405886,
2025-03-24 00:00:00-04:00,4.619999885559082,4.71999979019165,4.579999923706055,4.659999847412109,9335900,0.0,0.0,0.04484300617814174,0.026431693076513385,0.022038524990416156
2025-03-25 00:00:00-04:00,4.679999828338623,4.75,4.60099983215332,4.699999809265137,6835100,0.0,0.0,0.07551485866087981,0.008583683082144411,0.015212933145990084
2025-03-26 00:00:00-04:00,4.695000171661377,4.697999954223633,4.519999980926514,4.570000171661377,6758300,0.0,0.0,0.017817462053743016,-0.02765949848497673,0.022113563284206984
2025-03-27 00:00:00-04:00,4.550000190734863,4.679999828338623,4.480000019073486,4.519999980926514,8182500,0.0,0.0,0.01573037632847374,-0.010940960362521457,0.022420590062657283
2025-03-28 00:00:00-04:00,4.489999771118164,4.5,4.269999980926514,4.329999923706055,7161800,0.0,0.0,-0.04625551539900452,-0.04203541106686304,0.02742169021822739
2025-03-31 00:00:00-04:00,4.150000095367432,4.230000019073486,4.03000020980835,4.159999847412109,11333100,0.0,0.0,-0.10729614085238026,-0.039260988288526755,0.021146562836600127
2025-04-01 00:00:00-04:00,4.179999828338623,4.260000228881836,4.03000020980835,4.079999923706055,9701400,0.0,0.0,-0.13191487462124418,-0.01923075159625831,0.013149875477727663
2025-04-02 00:00:00-04:00,4.0,4.210000038146973,3.9200000762939453,4.099999904632568,10103300,0.0,0.0,-0.10284469351736258,0.004901956201103674,0.019689384811646476
2025-04-03 00:00:00-04:00,3.890000104904175,4.085000038146973,3.880000114440918,3.990000009536743,11378000,0.0,0.0,-0.11725663133324404,-0.02682924333035641,0.018861616997517445
2025-04-04 00:00:00-04:00,3.9000000953674316,3.9600000381469727,3.5250000953674316,3.8299999237060547,13592500,0.0,0.0,-0.11547344314316965,-0.04010027204217104,0.018426448447014854
2025-04-07 00:00:00-04:00,3.5299999713897705,4.070000171661377,3.4800000190734863,3.7200000286102295,11447500,0.0,0.0,-0.10576919109158112,-0.02872059981384678,0.016789072310712114
2025-04-08 00:00:00-04:00,3.890000104904175,3.9030001163482666,3.4000000953674316,3.4700000286102295,12118600,0.0,0.0,-0.1495097810055187,-0.06720430055840576,0.025996943388432562
2025-04-09 00:00:00-04:00,3.4600000381469727,4.119999885559082,3.450000047683716,4.050000190734863,18588200,0.0,0.0,-0.012195052453833122,0.1671470194070661,0.09434454381437898
2025-04-10 00:00:00-04:00,3.7300000190734863,3.819999933242798,3.5899999141693115,3.7699999809265137,10453600,0.0,0.0,-0.055137851650224,-0.06913585101771169,0.09921970794312181
2025-04-11 00:00:00-04:00,3.809999942779541,3.8299999237060547,3.619999885559082,3.7699999809265137,8205800,0.0,0.0,-0.01566578171664368,0.0,0.0975426988002859
2025-04-14 00:00:00-04:00,3.869999885559082,3.950000047683716,3.740000009536743,3.809999942779541,8062200,0.0,0.0,0.024193525128260562,0.010610069510715636,0.09618187334605133
2025-04-15 00:00:00-04:00,3.7799999713897705,3.819999933242798,3.7200000286102295,3.7899999618530273,6226400,0.0,0.0,0.09221900017417606,-0.005249338904693812,0.08763685187491882
2025-04-16 00:00:00-04:00,3.690000057220459,3.7899999618530273,3.5999999046325684,3.690000057220459,5814500,0.0,0.0,-0.08888891766918239,-0.02638519937706696,0.031584399326198866
