Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,momentum,daily_return,volatility
2025-03-17 00:00:00-04:00,1.3200000524520874,1.3799999952316284,1.309999942779541,1.350000023841858,6766400,0.0,0.0,,,
2025-03-18 00:00:00-04:00,1.309999942779541,1.340000033378601,1.2899999618530273,1.340000033378601,6514100,0.0,0.0,,-0.00740740021233377,
2025-03-19 00:00:00-04:00,1.3200000524520874,1.3799999952316284,1.2999999523162842,1.340000033378601,8197200,0.0,0.0,,0.0,
2025-03-20 00:00:00-04:00,1.3300000429153442,1.3700000047683716,1.309999942779541,1.3200000524520874,4197900,0.0,0.0,,-0.014925358528601551,
2025-03-21 00:00:00-04:00,1.2999999523162842,1.3300000429153442,1.2799999713897705,1.2999999523162842,4676000,0.0,0.0,,-0.015151590409901994,
2025-03-24 00:00:00-04:00,1.309999942779541,1.340000033378601,1.2899999618530273,1.2999999523162842,7033100,0.0,0.0,-0.037037089364844955,0.0,0.007519828967636828
2025-03-25 00:00:00-04:00,1.2899999618530273,1.3200000524520874,1.25,1.2799999713897705,5658800,0.0,0.0,-0.04477616454795885,-0.015384601277006582,0.008301693592420403
2025-03-26 00:00:00-04:00,1.2799999713897705,1.2799999713897705,1.2200000286102295,1.2300000190734863,11928200,0.0,0.0,-0.08208956086946273,-0.03906246362021115,0.014018177990642052
2025-03-27 00:00:00-04:00,1.2300000190734863,1.25,1.190000057220459,1.190000057220459,2937300,0.0,0.0,-0.09848484095900978,-0.03252029368516418,0.015524547217180114
2025-03-28 00:00:00-04:00,1.190000057220459,1.2000000476837158,1.1200000047683716,1.1399999856948853,7808900,0.0,0.0,-0.1230769019155099,-0.04201686480785671,0.0177352930160967
2025-03-31 00:00:00-04:00,1.1200000047683716,1.1299999952316284,1.090000033378601,1.100000023841858,7612600,0.0,0.0,-0.15384610446952318,-0.03508768627628134,0.010401632925685684
2025-04-01 00:00:00-04:00,1.100000023841858,1.149999976158142,1.0700000524520874,1.1200000047683716,10242200,0.0,0.0,-0.12499997671693508,0.018181800448205276,0.025021233826935323
2025-04-02 00:00:00-04:00,1.1200000047683716,1.1399999856948853,1.090000033378601,1.1200000047683716,11853100,0.0,0.0,-0.08943090455232161,0.0,0.026040084266713292
2025-04-03 00:00:00-04:00,1.0800000429153442,1.1200000047683716,1.0700000524520874,1.090000033378601,14490200,0.0,0.0,-0.0840336294398446,-0.026785688626827175,0.025374329188593853
2025-04-04 00:00:00-04:00,1.059999942779541,1.1100000143051147,1.0099999904632568,1.0800000429153442,17753500,0.0,0.0,-0.05263152941442195,-0.009174302896359121,0.02123914044273472
2025-04-07 00:00:00-04:00,1.0099999904632568,1.1399999856948853,1.0099999904632568,1.100000023841858,14686900,0.0,0.0,0.0,0.01851850012202405,0.019203151119401067
2025-04-08 00:00:00-04:00,1.149999976158142,1.149999976158142,1.0,1.0199999809265137,15330700,0.0,0.0,-0.08928573519295568,-0.07272731016490008,0.034668987886389474
2025-04-09 00:00:00-04:00,1.0299999713897705,1.190000057220459,1.0099999904632568,1.149999976158142,16283500,0.0,0.0,0.026785688626827175,0.12745097810055195,0.07483247476997548
2025-04-10 00:00:00-04:00,1.1100000143051147,1.1699999570846558,1.100000023841858,1.159999966621399,13906700,0.0,0.0,0.06422012027451385,0.008695644061371466,0.07241689152707143
2025-04-11 00:00:00-04:00,1.1699999570846558,1.2100000381469727,1.1399999856948853,1.2000000476837158,7532300,0.0,0.0,0.11111111111111116,0.034482829494228984,0.07146655670000322
2025-04-14 00:00:00-04:00,1.2100000381469727,1.25,1.190000057220459,1.2000000476837158,7083900,0.0,0.0,0.09090911061310525,0.0,0.0722508258715159
2025-04-15 00:00:00-04:00,1.2100000381469727,1.2400000095367432,1.1699999570846558,1.190000057220459,5181000,0.0,0.0,0.16666674458123643,-0.0083333250549108,0.0554749252790733
2025-04-16 00:00:00-04:00,1.159999966621399,1.2300000190734863,1.159999966621399,1.2000000476837158,8445200,0.0,0.0,0.04347832396711104,0.0084033529263976,0.016051898854253833
