Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,momentum,daily_return,volatility
2025-03-17 00:00:00-04:00,0.6899999976158142,0.7149999737739563,0.6690000295639038,0.699999988079071,29772400,0.0,0.0,,,
2025-03-18 00:00:00-04:00,0.6840000152587891,0.7049999833106995,0.6669999957084656,0.6850000023841858,18140300,0.0,0.0,,-0.02142855135761923,
2025-03-19 00:00:00-04:00,0.7179999947547913,0.7350000143051147,0.6800000071525574,0.7009999752044678,29206400,0.0,0.0,,0.023357624473858474,
2025-03-20 00:00:00-04:00,0.703000009059906,0.7129999995231628,0.6549999713897705,0.6620000004768372,20923900,0.0,0.0,,-0.055634773333986365,
2025-03-21 00:00:00-04:00,0.6549999713897705,0.6949999928474426,0.6320000290870667,0.6850000023841858,42158500,0.0,0.0,,0.03474320527308428,
2025-03-24 00:00:00-04:00,0.6940000057220459,0.7089999914169312,0.6679999828338623,0.671999990940094,33815400,0.0,0.0,-0.039999996594020204,-0.01897811883042988,0.03667202854538931
2025-03-25 00:00:00-04:00,0.6700000166893005,0.6970000267028809,0.6549999713897705,0.6869999766349792,29269500,0.0,0.0,0.00291967042895247,0.02232140758499268,0.037747720031465856
2025-03-26 00:00:00-04:00,0.699999988079071,0.7120000123977661,0.656000018119812,0.6690000295639038,24418500,0.0,0.0,-0.04564899682233259,-0.02620079720998192,0.03696085085168295
2025-03-27 00:00:00-04:00,0.6629999876022339,0.6850000023841858,0.652999997138977,0.6620000004768372,19491900,0.0,0.0,0.0,-0.010463421192417166,0.026744461704541016
2025-03-28 00:00:00-04:00,0.6549999713897705,0.6549999713897705,0.6010000109672546,0.6190000176429749,27410400,0.0,0.0,-0.09635034235254569,-0.0649546568019479,0.031392150492817635
2025-03-31 00:00:00-04:00,0.6000000238418579,0.6110000014305115,0.5600000023841858,0.6050000190734863,26605700,0.0,0.0,-0.09970234043140103,-0.022617121438538335,0.03141470644427738
2025-04-01 00:00:00-04:00,0.5950000286102295,0.6269999742507935,0.5899999737739563,0.6039999723434448,14233600,0.0,0.0,-0.12081514863811194,-0.0016529697496092677,0.024288539051535933
2025-04-02 00:00:00-04:00,0.6100000143051147,0.6679999828338623,0.6079999804496765,0.6240000128746033,21739800,0.0,0.0,-0.06726459596516665,0.033112651402219084,0.035541682866071206
2025-04-03 00:00:00-04:00,0.5799999833106995,0.6029999852180481,0.5609999895095825,0.5699999928474426,20389600,0.0,0.0,-0.138972821092337,-0.08653849184777551,0.04808558544247535
2025-04-04 00:00:00-04:00,0.5680000185966492,0.5799999833106995,0.5099999904632568,0.5770000219345093,17667100,0.0,0.0,-0.067851364315615,0.012280752938430561,0.04581105902868586
2025-04-07 00:00:00-04:00,0.5339999794960022,0.6299999952316284,0.5199999809265137,0.5860000252723694,16881100,0.0,0.0,-0.031404947441512565,0.015597925469198026,0.04699530109753278
2025-04-08 00:00:00-04:00,0.6000000238418579,0.6100000143051147,0.5270000100135803,0.5370000004768372,20479300,0.0,0.0,-0.11092711081865803,-0.0836177861472912,0.05828380436186288
2025-04-09 00:00:00-04:00,0.5299999713897705,0.6100000143051147,0.5199999809265137,0.597000002861023,36937700,0.0,0.0,-0.0432692459238877,0.11173184791602964,0.082420194965851
2025-04-10 00:00:00-04:00,0.5799999833106995,0.597000002861023,0.5649999976158142,0.5860000252723694,10129300,0.0,0.0,0.028070232676667972,-0.018425423008271324,0.07058202271076963
2025-04-11 00:00:00-04:00,0.5899999737739563,0.6060000061988831,0.5789999961853027,0.6060000061988831,8799400,0.0,0.0,0.050259936155886864,0.03412965881224639,0.07161966836946468
2025-04-14 00:00:00-04:00,0.6100000143051147,0.6349999904632568,0.5910000205039978,0.5989999771118164,10960300,0.0,0.0,0.022184217199316292,-0.011551202995812027,0.07229361492335007
2025-04-15 00:00:00-04:00,0.6100000143051147,0.6179999709129333,0.5899999737739563,0.5979999899864197,6259300,0.0,0.0,0.11359402133224705,-0.0016694276520983209,0.05365519312622065
2025-04-16 00:00:00-04:00,0.5979999899864197,0.5979999899864197,0.5590000152587891,0.5709999799728394,5741300,0.0,0.0,-0.04355112690717389,-0.045150519173409176,0.028788119833908138
